"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"epoch","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
1351504178.106,6.767,5.092,86.307,0.033,0,1.8,0,182681.6,414993,13512770.967,0,0,5810.7,3138.667,104595456,128569344,270733312,2685337600
1351504208.106,8.515,4.983,84.653,0.042,0,1.808,0,201932.8,415895.633,13549870.967,0,0,5825.967,3161.067,105140224,128696320,276013056,2679386112
1351504238.106,7.133,4.875,86.168,0.033,0,1.792,0,189917.867,421142.967,4165521822.533,0,0,5882.833,3186.967,104443904,128753664,281350144,2674688000
1351504268.106,7.067,5.458,85.683,0.033,0,1.758,0,187050.667,422528.7,13763994.2,0,0,5899.2,3199.167,104448000,128806912,286777344,2669203456
1351504298.106,7.324,5.274,85.561,0.025,0,1.816,0,192102.4,443443.6,14453737.667,0,0,6139.133,3355.567,104398848,128860160,292360192,2663616512
1351504328.106,6.982,5.374,85.911,0.033,0,1.7,0,190327.467,426484.067,13898501.667,0,0,5944.667,3230.2,104435712,128917504,297820160,2658062336
1351504358.106,7.176,5.617,85.14,0.117,0,1.95,409.6,230331.733,437535.433,14258730.033,0,0,6079.033,3352.1,105082880,129019904,303419392,2651713536
1351504388.106,6.807,4.958,86.427,0.033,0,1.775,0,186231.467,415632.6,13529383.533,0,0,5821.733,3144.833,105230336,129073152,308711424,2646220800
1351504418.106,6.599,5.016,86.509,0.025,0,1.85,0,183091.2,414123.2,13486669.467,0,0,5801.167,3132.433,105070592,129130496,313987072,2641047552
1351504448.106,6.732,4.824,86.77,0.033,0,1.641,0,182545.067,408935.3,13310792.333,0,0,5743.067,3094.333,105271296,129183744,319193088,2635587584
1351504478.106,6.65,4.758,86.817,0.05,0,1.725,0,175035.733,403112.1,13124826.267,0,0,5672.8,3048.667,105332736,129236992,324284416,2630381568
1351504508.106,6.641,4.45,87.443,0.033,0,1.433,0,174626.133,386751.4,12577300.333,0,0,5487.4,2925.067,105316352,129290240,329232384,2625396736
1351504538.107,6.908,4.933,86.209,0.042,0,1.908,0,182545.067,415531.633,13535017.667,0,0,5817.6,3143.767,105021440,129343488,334520320,2620350464
1351504568.107,6.916,4.866,86.477,0.033,0,1.708,0,180906.667,407098.7,4165052896.333,0,0,5722.133,3080.333,105132032,129400832,339685376,2615017472
1351504598.106,6.726,4.925,86.607,0.033,0,1.708,0,181998.933,408129.567,13285876.867,0,0,5731.733,3086.133,105074688,129454080,344895488,2609811456
1351504628.106,6.699,4.891,86.859,0.033,0,1.517,0,178858.667,403385.933,13128081.433,0,0,5679.333,3051.567,105222144,129507328,350027776,2604478464
1351504658.106,6.916,4.891,86.444,0.033,0,1.716,0,182954.667,416152.1,13548071.833,0,0,5824.633,3147.533,104837120,129560576,355311616,2599526400
1351504688.106,7.066,5.358,85.701,0.033,0,1.842,0,188279.467,428965.033,13973986,0,0,5974.4,3247.033,105046016,129617920,360759296,2593812480
1351504718.106,7.107,4.932,86.145,0.042,0,1.775,0,189644.8,425553.267,13858469.867,0,0,5934.067,3218.6,104894464,129671168,366190592,2588479488
1351504748.106,6.808,5.008,86.35,0.042,0,1.792,0,180633.6,408905.9,13315681.667,0,0,5742.2,3095.633,105095168,129724416,371396608,2583019520
1351504778.106,7.025,4.95,86.417,0.033,0,1.575,0,182272,413043.9,13439810.667,0,0,5789.467,3121.267,105005056,129777664,376639488,2577813504
1351504808.106,8.099,4.875,85.343,0.05,0,1.633,0,212855.467,397365.067,12931316.8,0,0,5614.667,3017.767,105394176,129916928,381706240,2572218368
1351504838.106,6.573,4.899,86.787,0.05,0,1.691,0,181179.733,410411.1,13360464.8,0,0,5758.1,3103.8,104706048,129970176,386912256,2567647232
1351504868.106,6.642,4.767,86.817,0.033,0.008,1.733,0,179950.933,404539.6,13172574.733,0,0,5691.9,3061.833,105078784,130023424,392065024,2562068480
1351504898.106,6.691,4.925,86.559,0.033,0,1.792,0,180224,406784.467,4165050082.667,0,0,5715.7,3077.433,104919040,130076672,397250560,2556989440
1351504928.106,6.691,5.016,86.536,0.042,0,1.716,0,181862.4,409972.467,13350975.733,0,0,5754.6,3103.533,104857600,130134016,402460672,2551783424
1351504958.106,6.616,4.983,86.751,0.042,0,1.608,0,175581.867,396066.567,12888436.4,0,0,5592.5,2993.867,104714240,130187264,407502848,2546831360
1351504988.106,6.499,4.716,87.068,0.033,0,1.683,0,178858.667,403969.5,13150031.6,0,0,5683.767,3055,104603648,130240512,412639232,2541752320
1351505018.106,6.691,4.733,86.884,0.042,0,1.65,0,178039.467,401738.6,13076478.133,0,0,5660.267,3040.267,104648704,130293760,417746944,2536546304
1351505048.106,6.941,4.758,86.652,0.033,0,1.616,0,183637.333,415332.8,13522859.8,0,0,5815.2,3141.533,104767488,130351104,423030784,2531086336
1351505078.109,3.551,2.619,92.804,0.025,0,1,0,95846.4,213723.7,6962679.133,0,0,3012.967,1624.7,104775680,130383872,425910272,2528165888
1351505108.109,0,0,100,0,0,0,0,1228.8,38.2,5.933,0,0,19.9,10.4,104767488,130392064,425910272,2528165888
1351505138.109,0,0.008,99.992,0,0,0,0,546.133,40.2,7.333,0,0,21.867,12.433,104759296,130400256,425910272,2528165888
1351505168.106,10.763,7.961,78.319,0.016,0,2.94,0,211490.133,602303.067,19677447.133,0,0,7549.467,4524.5,104521728,130441216,433217536,2521055232
1351505198.106,18.273,13.574,63.37,0.042,0,4.741,0,440866.133,1018099.1,33272665.333,0,0,12717.733,7645.133,105054208,130502656,446210048,2507468800
1351505228.106,17.999,12.841,64.278,0.017,0,4.866,0,443733.333,1023561.9,4185253979.733,0,0,12771.3,7691.3,104902656,130564096,459284480,2494484480
1351505258.106,18.239,13.406,63.198,0.042,0,5.116,0,442914.133,1024844.2,33495856.267,0,0,12793.5,7705.133,104931328,130625536,472367104,2481311744
1351505288.106,18.502,13.659,62.78,0.025,0,5.034,0,442231.467,1020670.6,33357941.867,0,0,12740.767,7665.167,104812544,130686976,485408768,2468327424
1351505318.106,18.232,13.849,62.836,0.042,0,5.041,0,443460.267,1022574.2,33420516.733,0,0,12768.233,7686.533,104894464,130752512,498466816,2455121920
1351505348.106,18.807,12.957,63.311,0.025,0,4.9,0,443733.333,1023354.1,4185247166.333,0,0,12768.467,7691,105066496,130813952,511533056,2441822208
1351505378.107,18.422,13.598,62.823,0.025,0,5.132,0,441958.4,1018846.033,33298022.333,0,0,12724.167,7653.667,104939520,130875392,524550144,2428870656
1351505408.107,24.308,13.792,57.142,0.067,0,4.692,1228.8,440183.467,949204.9,31009779.4,0,0,11940.933,7033.733,113188864,131022848,536829952,2408194048
1351505438.106,39.667,12.283,43.775,0.058,0,4.217,0,336554.667,761985.533,24826557.667,0,0,9808.933,5373.8,111636480,131080192,546562048,2399956992
1351505468.106,22.371,13.223,59.307,0.033,0,5.066,0,411511.467,967507.567,31599861.133,0,0,12138.533,7200.967,104583168,131141632,558829568,2394681344
1351505498.106,18.325,13.383,63.483,0.033,0,4.775,0,441002.667,1016242.067,4185015652.4,0,0,12692.033,7634.8,104910848,131203072,571805696,2381316096
1351505528.106,18.19,13.657,63.186,0.025,0,4.941,0,442094.933,1019024.033,33304851.4,0,0,12724.567,7651.9,104742912,131264512,584822784,2368405504
1351505558.106,18.69,13.849,62.536,0.033,0.008,4.883,0,440456.533,1015710.3,33194519,0,0,12690.567,7630.367,104280064,131325952,597794816,2355834880
1351505588.107,18.39,13.824,62.945,0.033,0,4.808,0,440456.533,1015570.067,33191395.6,0,0,12686.067,7625.2,104583168,131387392,610762752,2342502400
1351505618.106,18.642,13.55,62.742,0.025,0,5.042,0,437998.933,1012859.433,4184905025.667,0,0,12653.633,7600.467,104542208,131448832,623693824,2329550848
1351505648.107,18.289,13.281,63.656,0.042,0,4.733,0,442777.6,1022195.067,33408365.733,0,0,12764.433,7680.267,104792064,131510272,636747776,2316185600
1351505678.107,18.723,14.024,62.353,0.033,0,4.866,0,440729.6,1015336.633,33182499.433,0,0,12687.333,7626.4,104427520,131575808,649711616,2303520768
1351505708.106,18.623,13.641,62.853,0.017,0,4.866,0,439500.8,1014243.8,33146612.433,0,0,12667.633,7618.533,104615936,131637248,662667264,2290315264
1351505738.106,18.623,13.699,62.828,0.025,0,4.825,0,440729.6,1016375.333,4185019065.9,0,0,12692.933,7637.1,104779776,131698688,675647488,2277109760
1351505768.106,18.785,13.734,62.489,0.017,0,4.975,0,437725.867,1011460.8,33055961.167,0,0,12639.033,7592.533,104521728,131760128,688574464,2264379392
1351505798.106,18.347,13.589,63.123,0.042,0,4.899,0,439910.4,1016378.9,33217105.933,0,0,12696.967,7634.6,104656896,131821568,701550592,2251206656
1351505828.106,18.383,13.258,63.333,0.017,0,5.008,0,444279.467,1023529.267,33453590.467,0,0,12777.133,7693.033,104742912,131883008,714616832,2237992960
1351505858.106,18.63,13.548,62.815,0.025,0,4.983,0,444416,1022707.5,33425709.3,0,0,12770.033,7686.533,104865792,131944448,727670784,2224754688
1351505888.106,18.858,13.617,62.583,0.025,0,4.917,0,440183.467,1015596.6,4184992674.7,0,0,12684.3,7627.333,104734720,132005888,740651008,2211844096
1351505918.106,18.723,13.441,62.711,0.042,0,5.083,0,442231.467,1023034.367,33434467.267,0,0,12770.267,7689.667,104693760,132067328,753709056,2198765568
1351505948.106,18.432,13.691,63.02,0.017,0,4.841,0,442914.133,1022744.433,33426006.267,0,0,12769.433,7686.867,104783872,132128768,766763008,2185560064
1351505978.106,18.167,13.775,63.083,0.05,0,4.925,0,443460.267,1020811.033,33361948.233,0,0,12749.933,7671.3,105041920,132194304,779804672,2172194816
1351506008.107,20.605,13.473,60.948,0.058,0,4.916,0,448921.6,998427.333,4184426480.3,0,0,12494.567,7475.7,105234432,132329472,792563712,2159108096
1351506038.106,18.475,13.508,63.117,0.025,0,4.875,0,445781.333,1018478.967,33286465.533,0,0,12724.333,7650.7,104562688,132390912,805584896,2146697216
1351506068.107,18.305,13.623,63.089,0.025,0,4.958,0,441958.4,1020588.8,33355859.533,0,0,12746,7666.933,104542208,132452352,818614272,2133626880
1351506098.106,18.855,13.573,62.565,0.033,0.008,4.966,0,440456.533,1018110.167,33273706.6,0,0,12719.4,7646.867,104841216,132513792,831619072,2120261632
1351506128.106,18.802,13.601,62.78,0,0,4.817,0,442641.067,1019846.2,4185133712.467,0,0,12729.8,7660.5,104706048,132575232,844644352,2107310080
1351506158.106,18.95,14.083,61.975,0.1,0,4.892,409.6,486195.2,1014214.233,33144832.5,0,0,12676.867,7649.1,105324544,132685824,857595904,2093629440
1351506188.106,18.632,13.557,62.911,0.033,0,4.866,0,443050.667,1017109.767,33241333.9,0,0,12703.867,7636.333,105254912,132747264,870588416,2080645120
1351506218.106,18.432,13.399,63.461,0.05,0,4.658,0,440456.533,1015819.833,33198707.633,0,0,12689.667,7630.367,105271296,132808704,883556352,2067599360
1351506248.107,18.13,13.698,63.123,0.042,0,5.007,0,439773.867,1015481.8,4184989116.267,0,0,12687.4,7622.467,105598976,132870144,896532480,2054234112
1351506278.107,18.767,13.508,62.85,0.042,0,4.833,0,441412.267,1020304.533,33347260.067,0,0,12739.867,7664.233,105467904,132935680,909549568,2041282560
1351506308.107,18.64,14.057,62.311,0.042,0,4.95,0,440320,1014114.267,33143798.6,0,0,12668.1,7614.933,105492480,132997120,922509312,2028236800
1351506338.107,18.448,13.607,62.92,0.033,0,4.991,0,439773.867,1015331.367,33183244.133,0,0,12686.667,7625.633,105291776,133058560,935473152,2015412224
1351506368.107,18.307,13.349,63.153,0.033,0,5.158,0,442231.467,1020572.533,33354528.533,0,0,12746.4,7667.7,105312256,133120000,948502528,2002300928
1351506398.107,18.14,13.599,63.428,0.033,0,4.8,0,440729.6,1018629.1,4185091288.2,0,0,12723.433,7652.167,105287680,133181440,961511424,1989255168
1351506428.107,18.332,13.391,63.411,0.042,0,4.825,0,443187.2,1023094.2,33436839.5,0,0,12770.467,7686.833,105242624,133242880,974573568,1976176640
1351506458.107,18.292,13.225,63.3,0.033,0,5.15,0,442368,1020641.8,33354976.567,0,0,12741.433,7671.4,105472000,133304320,987615232,1962844160
1351506488.106,18.617,13.592,62.817,0.033,0,4.942,0,443050.667,1022843.933,33430012.667,0,0,12769.467,7688.933,105213952,133365760,1000669184,1949986816
1351506518.106,18.958,13.425,62.717,0.05,0,4.85,0,443323.733,1023199.933,4185242111.8,0,0,12773.2,7691.6,105291776,133427200,1013735424,1936781312
1351506548.107,18.307,13.691,63.07,0.042,0,4.891,0,442777.6,1021649.867,33390819.867,0,0,12759.267,7676,105385984,133488640,1026785280,1923575808
1351506578.107,18.214,13.498,63.414,0.025,0,4.849,0,441821.867,1020690.2,33357689.133,0,0,12747.867,7671.2,105201664,133554176,1039822848,1910657024
1351506608.106,20.015,13.407,61.612,0.05,0,4.916,0,416017.067,1002060.133,32740442.2,0,0,12534.833,7515.2,105123840,133693440,1052626944,1897791488
1351506638.107,18.282,13.207,63.703,0.033,0.008,4.766,0,447283.2,1021515.067,4185189019.133,0,0,12753.433,7677.133,105349120,133754880,1065672704,1884459008
1351506668.107,18.143,13.684,63.53,0.042,0,4.6,0,441958.4,1021779.667,33392346.333,0,0,12751.3,7679.533,105431040,133816320,1078726656,1871261696
1351506698.107,18.665,13.682,62.678,0.033,0,4.941,0,441821.867,1021211.633,33376623.467,0,0,12752.033,7673.6,105152512,133877760,1091768320,1858437120
1351506728.107,18.607,13.916,62.503,0.033,0,4.941,0,442231.467,1020445.133,33349638.933,0,0,12741.267,7667.767,105115648,133939200,1104789504,1845391360
1351506758.107,18.475,13.592,62.867,0.042,0,5.025,0,443460.267,1019449.7,33318193.2,0,0,12736.533,7661.6,105140224,134000640,1117814784,1832280064
1351506788.107,18.187,13.505,63.243,0.05,0,5.015,0,441821.867,1018872.7,4185099452.867,0,0,12725.3,7649.533,105238528,134062080,1130827776,1819107328
1351506818.107,18.51,13.401,63.022,0.05,0,5.017,0,441548.8,1019384.7,33316117.467,0,0,12734.9,7662.333,105152512,134123520,1143836672,1806123008
1351506848.107,18.548,13.857,62.603,0.033,0,4.958,0,443596.8,1023145.3,33440094.8,0,0,12771.533,7687.4,105345024,134184960,1156915200,1792790528
1351506878.106,18.715,13.474,62.845,0.033,0,4.933,0,440866.133,1018759.033,33294723.267,0,0,12721.633,7655.033,105222144,134250496,1169924096,1779838976
1351506908.107,18.89,13.291,62.97,0.042,0,4.808,0,440456.533,1014770.633,4184965727.133,0,0,12677.5,7616.367,105365504,134311936,1182892032,1766666240
1351506938.106,19.025,13.65,62.058,0.025,0,5.242,0,440046.933,1016140.567,33209490.7,0,0,12696.167,7630.267,105062400,134373376,1195864064,1753935872
1351506968.107,18.748,14.065,62.153,0.033,0,5,0,440320,1017238.467,33243605.1,0,0,12704.767,7638.733,105185280,134434816,1208852480,1740763136
1351506998.107,18.564,13.289,63.173,0.05,0,4.924,0,439637.333,1013476.867,33123620.933,0,0,12665.467,7613.3,105263104,134496256,1221791744,1727684608
1351507028.107,18.065,13.299,63.811,0.025,0,4.8,0,439500.8,1017691.067,4185037760.933,0,0,12703.567,7635.967,105168896,134557696,1234776064,1714733056
1351507058.109,9.427,6.645,81.609,0.034,0,2.285,0,288904.533,499100.567,16302595,0,0,6246.333,3751.767,104849408,134598656,1241530368,1708257280
1351507088.109,0.008,0,99.992,0,0,0,0,1638.4,148,5.933,0,0,20.267,10,104841216,134606848,1241530368,1708257280
1351507118.109,0.008,0.008,99.983,0,0,0,0,546.133,91.4,7.333,0,0,22.067,12.233,104833024,134615040,1241530368,1708257280
1351507148.106,11.362,8.274,77.581,0.008,0,2.775,0,186777.6,599683.433,19557474.3,0,0,7296.533,4160.367,105172992,134643712,1248653312,1700765696
1351507178.106,25.983,19.367,48.125,0.042,0,6.483,0,584362.667,1354927.333,44225635.333,0,0,16413.9,9376.867,105373696,134713344,1266159616,1682989056
1351507208.107,28.131,19.057,46.071,0.058,0,6.683,0,586683.733,1338195.667,43678880.667,0,0,16227,9247.633,105078784,134852608,1283244032,1666060288
1351507238.106,26.675,19.117,47.725,0.025,0,6.458,0,589414.4,1359247.9,4196166898.933,0,0,16462.8,9414.967,104783872,134918144,1300582400,1648951296
1351507268.107,25.683,19.627,47.992,0.05,0,6.648,0,585181.867,1356162.033,44266273.8,0,0,16428,9373.633,105193472,134983680,1317654528,1631404032
1351507298.106,25.852,19.302,48.262,0.05,0,6.534,0,584089.6,1354319.133,44206057.367,0,0,16407.7,9364.067,104878080,135049216,1334919168,1614389248
1351507328.106,25.856,19.048,48.513,0.042,0,6.541,0,585454.933,1358096.3,4196131458.933,0,0,16449.6,9388.733,104976384,135114752,1352245248,1596899328
1351507358.106,25.956,19.273,48.113,0.025,0,6.633,0,586137.6,1358580.833,44336420.1,0,0,16455.067,9390.733,104783872,135180288,1369800704,1579470848
1351507388.106,26.125,19.342,47.958,0.05,0,6.525,0,586820.267,1359491.5,44371866.133,0,0,16468.5,9412.067,105033728,135245824,1387134976,1561821184
1351507418.106,25.99,19.057,48.588,0.058,0,6.308,0,586001.067,1357748.3,4196122714.267,0,0,16447.567,9400.6,104886272,135311360,1404452864,1544585216
1351507448.106,25.89,19.323,48.229,0.042,0,6.516,0,585181.867,1359472,44374383.2,0,0,16465.767,9407.767,105140224,135380992,1421778944,1526935552
