"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"epoch","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
1351464856.446,7.82,8.32,83.039,0.008,0,0.812,0,100078.933,218180.233,7088731.067,0,0,3408.233,3252.567,104542208,103493632,133447680,2847752192
1351464886.446,7.559,8.455,83.206,0.016,0,0.764,0,99805.867,218498.967,7104447.333,0,0,3399.033,3262.033,104513536,103542784,136220672,2844958720
1351464916.446,7.627,8.299,83.336,0.016,0,0.721,0,99942.4,217979.967,7081614.267,0,0,3397.833,3249.533,104357888,103596032,138989568,2842292224
1351464946.446,7.456,8.646,83.102,0.008,0,0.787,0,99805.867,218481.933,7097033.967,0,0,3405.433,3258.8,104452096,103649280,141762560,2839371776
1351464976.446,7.714,8.181,83.294,0.025,0,0.787,0,99396.267,217467.8,7063525.767,0,0,3395.033,3241.533,104304640,103698432,144527360,2836705280
1351465006.446,7.606,8.132,83.432,0.016,0,0.814,0,99259.733,217916.3,7075973.533,0,0,3367.9,3249.367,104411136,103751680,147288064,2833784832
1351465036.447,7.752,8.337,83.219,0.025,0,0.667,0,100215.467,219233.367,7120763.267,0,0,3383.6,3267.333,104243200,103804928,150069248,2831118336
1351465066.447,7.389,8.542,83.311,0.008,0,0.75,0,100078.933,218835.133,7111867.267,0,0,3378.7,3265.833,104460288,103854080,152850432,2828070912
1351465096.446,7.69,8.571,82.999,0.008,0,0.733,0,99532.8,218120.033,7083393.467,0,0,3372.267,3249.567,104435712,103907328,155615232,2825277440
1351465126.446,7.86,8.509,82.874,0.008,0,0.748,0,100078.933,218310.6,7091992.933,0,0,3371.867,3256.267,104402944,103960576,158388224,2822483968
1351465156.446,7.592,8.283,83.509,0.008,0,0.609,0,99396.267,217601.067,7069449.8,0,0,3382.1,3243.233,104382464,104009728,161153024,2819690496
1351465186.447,7.718,7.981,83.44,0.016,0.008,0.837,0,99669.333,218101.467,4158886596.6,0,0,3418.3,3251.667,104611840,104062976,163917824,2816643072
1351465216.446,8.973,8.736,81.382,0.041,0,0.868,273.067,111547.733,215763.967,7008371.967,0,0,3417.433,3221.833,104521728,104198144,166674432,2813841408
1351465246.446,7.41,8.267,83.433,0.008,0,0.882,0,103901.867,217355.633,7056105.9,0,0,3451,3240.7,104378368,104247296,169435136,2811174912
1351465276.446,7.668,8.688,82.811,0.016,0,0.816,0,99259.733,216633.167,7033714.1,0,0,3459.933,3226.433,104108032,104300544,172183552,2808643584
1351465306.446,7.423,8.23,83.426,0.016,0,0.904,0,98713.6,216992.4,7048244.5,0,0,3467.3,3235.067,104218624,104353792,174940160,2805723136
1351465336.446,7.586,8.32,83.114,0.016,0,0.964,0,99259.733,217012.667,7050471.667,0,0,3447.667,3234.333,104337408,104402944,177692672,2802802688
1351465366.446,7.7,8.346,83.119,0.008,0,0.826,0,99396.267,217504.1,7059664.2,0,0,3450.733,3241.8,104316928,104456192,180453376,2800009216
1351465396.447,7.766,8.272,83.064,0.016,0,0.881,0,98850.133,217413.167,7065891.4,0,0,3447.433,3241.367,104427520,104509440,183209984,2797088768
1351465426.446,7.418,8.489,83.178,0.016,0.008,0.891,0,98986.667,217513.1,7063519.133,0,0,3447.433,3242.267,104411136,104558592,185970688,2794295296
1351465456.446,7.449,8.43,83.295,0.008,0,0.818,0,99396.267,217253.567,7055216.2,0,0,3444.7,3236.467,104267776,104611840,188727296,2791628800
1351465486.446,7.589,8.357,83.179,0.016,0,0.858,0,99123.2,217372.133,7060850.333,0,0,3455.5,3242.133,104255488,104660992,191483904,2788835328
1351465516.446,7.624,8.599,82.983,0.008,0,0.786,0,99396.267,217039.333,7048989,0,0,3496.267,3234.033,104239104,104714240,194240512,2786041856
1351465546.447,7.748,8.559,82.735,0.016,0,0.942,0,99396.267,217056.7,7054623.133,0,0,3497.167,3238.4,104349696,104767488,196997120,2783121408
1351465576.446,7.706,8.541,82.852,0,0,0.901,0,98577.067,216517.533,7032673.067,0,0,3484.633,3225.933,104218624,104816640,199745536,2780454912
1351465606.446,7.586,8.831,82.739,0.008,0,0.836,0,98713.6,216735.767,7035934.933,0,0,3494.167,3229.667,104333312,104869888,202498048,2777534464
1351465636.443,7.744,8.375,82.971,0.016,0,0.893,0,99123.2,216966.067,7043348.067,0,0,3488,3231.767,104574976,104923136,205250560,2774487040
1351465666.443,7.729,8.464,82.876,0.025,0,0.907,0,98986.667,217083.7,7056106,0,0,3489.767,3239.2,104312832,104972288,208003072,2771947520
1351465696.443,7.326,8.284,83.474,0.008,0,0.909,0,99396.267,216669.933,7043651.4,0,0,3491.7,3231.6,104296448,105025536,210759680,2769154048
